NFL_PlayID,game_id,home_team,away_team,OffensiveTeam,OffensiveTeam_type,DefensiveTeam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,Team Drive,Scoring Play,qtr,down,goal_to_go,Game time (MM:SS:00),yrdln,ydstogo,Yards gained on Drive,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,Expected Points,Win Probability,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_name,receiver_player_name,rusher_player_name,lateral_receiver_player_name,lateral_rusher_player_name,lateral_sack_player_name,interception_player_name,lateral_interception_player_name,punt_returner_player_name,lateral_punt_returner_player_name,kickoff_returner_player_name,lateral_kickoff_returner_player_name,punter_player_name,kicker_player_name,own_kickoff_recovery_player_name,blocked_player_name,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_name,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_name,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
1893,2018090908,LAC,KC,KC,away,LAC,KC,90,9/9/2018,38,38,1838,Half1,0,11,0,2,NA,0,12/30/1899 12:38:00 AM,KC 10,0,42,Timeout #2 by KC at 00:38.,no_play,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,1,1,1,KC,NA,1,1,12,16,16,12,4,16,12,4,1.186130681,0.673333494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
1910,2018090908,LAC,KC,KC,away,LAC,KC,63,9/9/2018,38,38,1838,Half1,0,11,0,2,1,0,12/30/1899 12:38:00 AM,KC 37,10,42,"(:38) (Shotgun) PENALTY on LAC-C.Landrum, Neutral Zone Infraction, 5 yards, enforced at KC 37 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,1,1,0,NA,NA,1,1,12,16,16,12,4,16,12,4,1.186130681,0.673333494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,LAC,C.Landrum,5,0,NA,Neutral Zone Infraction,0,0,0,0
1933,2018090908,LAC,KC,KC,away,LAC,KC,58,9/9/2018,38,38,1838,Half1,0,11,0,2,1,0,12/30/1899 12:38:00 AM,KC 42,5,42,(:38) (Shotgun) P.Mahomes pass deep left to T.Hill to LAC 38 for 20 yards (J.Addae) [C.Landrum].,pass,20,1,0,1,0,0,0,deep,left,16,4,NA,NA,NA,,NA,NA,1,1,0,NA,NA,1,1,12,16,16,12,4,16,12,4,1.498885145,0.684464454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Mahomes,T.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.Landrum,NA,NA,NA,NA,NA,LAC,NA,J.Addae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
1957,2018090908,LAC,KC,KC,away,LAC,LAC,38,9/9/2018,20,20,1820,Half1,0,11,0,2,1,0,12/30/1899 12:20:00 AM,LAC 38,10,42,"(:20) (Shotgun) P.Mahomes pass short middle to Dam. Williams to LAC 26 for 12 yards (J.Addae) [M.Ingram]. PENALTY on KC-C.Erving, Offensive Holding, 10 yards, enforced at LAC 38 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,1,1,0,NA,NA,1,1,12,16,16,12,4,16,12,4,2.232832274,0.710501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,KC,C.Erving,10,0,NA,Offensive Holding,0,0,0,0
1992,2018090908,LAC,KC,KC,away,LAC,LAC,48,9/9/2018,13,13,1813,Half1,0,11,0,2,1,0,12/30/1899 12:13:00 AM,LAC 48,20,42,(:13) (Shotgun) P.Mahomes pass incomplete deep right to T.Hill (D.James).,pass,0,1,0,1,0,0,0,deep,right,48,,NA,NA,NA,,NA,NA,1,1,0,NA,NA,1,1,12,16,16,12,4,16,12,4,1.646597424,0.690048045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P.Mahomes,T.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.James,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2014,2018090908,LAC,KC,KC,away,LAC,LAC,48,9/9/2018,2,2,1802,Half1,0,11,0,2,2,0,12/30/1899 12:02:00 AM,LAC 48,20,42,(:02) (Shotgun) P.Mahomes pass incomplete deep middle to T.Kelce (D.King).,pass,0,1,0,1,0,0,0,deep,middle,41,,NA,NA,NA,,NA,NA,1,1,0,NA,NA,1,1,12,16,16,12,4,16,12,4,1.381567436,0.680792166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P.Mahomes,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.King,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2036,2018090908,LAC,KC,NA,NA,NA,LAC,,9/9/2018,0,0,1800,Half1,1,11,0,2,NA,,12/30/1899 12:00:00 AM,LAC 48,0,42,END QUARTER 2,NA,0,0,0,,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,1,1,,NA,NA,,,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,,,,
2053,2018090908,LAC,KC,KC,away,LAC,LAC,35,9/9/2018,900,1800,1800,Half2,0,12,0,3,NA,0,12/30/1899 3:00:00 PM,LAC 35,0,75,"C.Sturgis kicks 65 yards from LAC 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,0.814998476,0.652528434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.Sturgis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2068,2018090908,LAC,KC,KC,away,LAC,KC,75,9/9/2018,900,1800,1800,Half2,0,12,0,3,1,0,12/30/1899 3:00:00 PM,KC 25,10,75,(15:00) (Shotgun) P.Mahomes pass short middle to T.Hill ran ob at KC 46 for 21 yards.,pass,21,1,0,1,0,0,0,short,middle,-3,24,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,0.814998476,0.652528434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Mahomes,T.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2096,2018090908,LAC,KC,KC,away,LAC,KC,54,9/9/2018,866,1766,1766,Half2,0,12,0,3,1,0,12/30/1899 2:26:00 PM,KC 46,10,75,"(14:26) (Shotgun) K.Hunt right end to LAC 47 for 7 yards (D.Perryman, D.James).",run,7,1,0,0,0,0,0,NA,NA,,,right,end,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,2.652260472,0.717619064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,K.Hunt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.Perryman,LAC,D.James,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2117,2018090908,LAC,KC,KC,away,LAC,LAC,47,9/9/2018,826,1726,1726,Half2,0,12,0,3,2,0,12/30/1899 1:46:00 PM,LAC 47,3,75,(13:46) (Shotgun) K.Hunt up the middle to LAC 42 for 5 yards (J.Addae; K.White).,run,5,1,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,3.075262924,0.731641795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,K.Hunt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Addae,LAC,K.White,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2138,2018090908,LAC,KC,KC,away,LAC,LAC,42,9/9/2018,784,1684,1684,Half2,0,12,0,3,1,0,12/30/1899 1:04:00 PM,LAC 42,10,75,(13:04) P.Mahomes pass incomplete short right to T.Kelce [M.Ingram].,pass,0,0,0,1,0,0,0,short,right,12,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,3.454578693,0.743910723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P.Mahomes,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.Ingram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2160,2018090908,LAC,KC,KC,away,LAC,LAC,42,9/9/2018,779,1679,1679,Half2,0,12,0,3,2,0,12/30/1899 12:59:00 PM,LAC 42,10,75,(12:59) (Shotgun) P.Mahomes up the middle to LAC 35 for 7 yards (C.Hayward).,run,7,1,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,2.912036230,0.725738695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,P.Mahomes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,NA,C.Hayward,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2181,2018090908,LAC,KC,KC,away,LAC,LAC,35,9/9/2018,736,1636,1636,Half2,0,12,0,3,3,0,12/30/1899 12:16:00 PM,LAC 35,3,75,"(12:16) (Shotgun) PENALTY on LAC-M.Ingram, Defensive Offside, 5 yards, enforced at LAC 35 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,3.069761366,0.730856065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,LAC,M.Ingram,5,0,NA,Defensive Offside,0,0,0,0
2204,2018090908,LAC,KC,KC,away,LAC,LAC,30,9/9/2018,717,1617,1617,Half2,0,12,0,3,1,0,12/30/1899 11:57:00 AM,LAC 30,10,75,(11:57) (Shotgun) K.Hunt up the middle to LAC 27 for 3 yards (D.Perryman; Ju.Jones).,run,3,1,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,4.049567052,0.762625948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,K.Hunt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.Perryman,LAC,Ju.Jones,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2225,2018090908,LAC,KC,KC,away,LAC,LAC,27,9/9/2018,681,1581,1581,Half2,0,12,0,3,2,0,12/30/1899 11:21:00 AM,LAC 27,7,75,(11:21) (Shotgun) T.Hill left end ran ob at LAC 20 for 7 yards.,run,7,1,0,0,0,0,0,NA,NA,,,left,end,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,3.829773636,0.755731654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2253,2018090908,LAC,KC,KC,away,LAC,LAC,20,9/9/2018,642,1542,1542,Half2,0,12,0,3,1,0,12/30/1899 10:42:00 AM,LAC 20,10,75,(10:42) (Shotgun) P.Mahomes pass incomplete short left to T.Kelce (T.Williams).,pass,0,1,0,1,0,0,0,short,left,11,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,4.412490709,0.773795742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P.Mahomes,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2275,2018090908,LAC,KC,KC,away,LAC,LAC,20,9/9/2018,638,1538,1538,Half2,0,12,0,3,2,0,12/30/1899 10:38:00 AM,LAC 20,10,75,(10:38) (Shotgun) P.Mahomes pass deep middle to S.Watkins to LAC 4 for 16 yards (T.Williams).,pass,16,1,0,1,0,0,0,deep,middle,16,0,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,3.979179034,0.760545374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Mahomes,S.Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,NA,T.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2299,2018090908,LAC,KC,KC,away,LAC,LAC,4,9/9/2018,595,1495,1495,Half2,0,12,0,3,1,1,12/30/1899 9:55:00 AM,LAC 4,4,75,"(9:55) (Shotgun) P.Mahomes up the middle to LAC 2 for 2 yards (Ju.Jones; K.White). PENALTY on LAC-Ju.Jones, Face Mask (15 Yards), 1 yard, enforced at LAC 2.",run,2,1,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,16,16,12,4,16,12,4,5.855448522,0.813487054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,P.Mahomes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ju.Jones,LAC,K.White,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,LAC,Ju.Jones,1,0,NA,NA,0,0,0,0
2331,2018090908,LAC,KC,KC,away,LAC,LAC,1,9/9/2018,569,1469,1469,Half2,0,12,1,3,1,1,12/30/1899 9:29:00 AM,LAC 1,1,75,"(9:29) (Shotgun) P.Mahomes pass short middle to D.Thomas for 1 yard, TOUCHDOWN.",pass,1,1,0,1,0,0,0,short,middle,-3,4,NA,NA,NA,,NA,NA,3,3,0,NA,KC,3,3,12,22,16,12,4,22,12,10,6.494772470,0.828818953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Mahomes,D.Thomas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2351,2018090908,LAC,KC,KC,away,LAC,LAC,15,9/9/2018,565,1465,1465,Half2,0,12,1,3,NA,0,12/30/1899 9:25:00 AM,LAC 15,0,75,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",extra_point,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,33,good,NA,3,3,0,NA,NA,3,3,12,23,22,12,10,23,12,11,0.931114950,0.838378717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H.Butker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2367,2018090908,LAC,KC,LAC,home,KC,KC,35,9/9/2018,565,1465,1465,Half2,0,13,0,3,NA,0,12/30/1899 9:25:00 AM,KC 35,0,65,H.Butker kicks 69 yards from KC 35 to LAC -4. J.Jones to LAC 9 for 13 yards (M.Kemp; A.Watts).,kickoff,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,23,12,23,-11,12,23,-11,0.912039806,0.165786662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Jones,NA,NA,H.Butker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.Kemp,KC,A.Watts,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,13,NA,NA,,0,NA,NA,0,0,0,0
2389,2018090908,LAC,KC,LAC,home,KC,LAC,91,9/9/2018,558,1458,1458,Half2,0,13,0,3,1,0,12/30/1899 9:18:00 AM,LAC 9,10,65,(9:18) (Shotgun) P.Rivers pass short left to M.Gordon to LAC 20 for 11 yards (A.Hitchens; E.Murray).,pass,11,1,0,1,0,0,0,short,left,3,8,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,23,12,23,-11,12,23,-11,-0.659527077,0.135704737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,P.Rivers,M.Gordon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A.Hitchens,KC,E.Murray,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2413,2018090908,LAC,KC,LAC,home,KC,LAC,80,9/9/2018,518,1418,1418,Half2,0,13,0,3,1,0,12/30/1899 8:38:00 AM,LAC 20,10,65,(8:38) P.Rivers pass short left to M.Gordon to LAC 40 for 20 yards (R.Parker).,pass,20,0,0,1,0,0,0,short,left,-6,26,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,12,23,12,23,-11,12,23,-11,0.438130233,0.154670326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Rivers,M.Gordon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,R.Parker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
2437,2018090908,LAC,KC,LAC,home,KC,LAC,60,9/9/2018,473,1373,1373,Half2,0,13,0,3,1,0,12/30/1899 7:53:00 AM,LAC 40,10,65,(7:53) A.Ekeler left tackle to LAC 47 for 7 yards (S.Nelson; X.Williams).,run,7,0,0,0,0,0,0,NA,NA,,,left,tackle,NA,,NA,NA,3,3,0,NA,NA,3,3,12,23,12,23,-11,12,23,-11,2.274208737,0.195062621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,A.Ekeler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.Nelson,KC,X.Williams,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
